file_name,Model,Original_Summary,Word Mover Distance,Rouge_1,Rouge_2,Rouge_l,Rouge_be,Bert_F1
meeting_en_test_024,Bart,minutes_GENER_annot23.deidentified.txt,-0.0180580935217447,0.2418018826327458,0.0681996066515786,0.1386673256217402,0.0522930042856226,0.4191878736019134
meeting_en_test_024,Luhn,minutes_GENER_annot23.deidentified.txt,-0.0054134798186425,0.2221994424845071,0.0525074990289453,0.115395605425865,0.0696331923549849,0.2128593176603317
meeting_en_test_024,T5,minutes_GENER_annot23.deidentified.txt,-0.031806341830681,0.2480051696443552,0.0644095797417334,0.1344262246571512,0.0561197433569735,0.4225822389125824
meeting_en_test_024,LexRank,minutes_GENER_annot23.deidentified.txt,-0.1008820480525178,0.1699040057398725,0.0278167456745115,0.0953371518354102,0.0516181446555178,0.2816112339496612
meeting_en_test_024,LSA,minutes_GENER_annot23.deidentified.txt,0.0063329788968518,0.2385157742629035,0.0590252848471877,0.1243282259202916,0.0702305762587327,0.2831321358680725
meeting_en_test_024,Pegasus,minutes_GENER_annot23.deidentified.txt,-0.1002638296542003,0.221150436810903,0.0428815232710011,0.118481012253688,0.0389983100362483,0.3884780406951904
meeting_en_test_024,Unsupervised,minutes_GENER_annot23.deidentified.txt,-0.0179738085476198,0.1870179453841239,0.0289557989392229,0.0976543668482507,0.034565479428001,0.3620971739292145
meeting_en_test_024,TextRank,minutes_GENER_annot23.deidentified.txt,-0.0211842673054221,0.2100881264499124,0.0450997636864672,0.1053995601376207,0.057085876553132,0.2404401004314422
meeting_en_test_024,Bert2Bert,minutes_GENER_annot23.deidentified.txt,-0.0353471130673034,0.2227397048975282,0.0467027493477578,0.11056646403065,0.0427801508340191,0.2154383361339569
meeting_en_test_024,LED,minutes_GENER_annot23.deidentified.txt,-0.150798102702373,0.0845191508633049,0.009912379047742,0.0527618783418932,0.0176745869194581,0.2013498544692993
meeting_en_test_024,Roberta2Roberta,minutes_GENER_annot23.deidentified.txt,-0.0561922782458811,0.1903911618173147,0.0401707452021848,0.1000826049645734,0.0421639851108293,0.3824571073055267
meeting_en_test_025,TextRank,minutes_GENER_annot17.deidentified.txt,-0.0029099878028062,0.128157119390754,0.0261011311935391,0.0659613573477383,0.0303592486212544,0.1690690815448761
meeting_en_test_025,Unsupervised,minutes_GENER_annot17.deidentified.txt,0.0157234713925747,0.1343650202284064,0.0198347821114391,0.0689654323072235,0.0256042779261237,0.2759755551815033
meeting_en_test_025,LED,minutes_GENER_annot17.deidentified.txt,-0.0798371295088742,0.0577823939790705,0.0060588991942621,0.0377034903322144,0.0127619889688855,0.1499416977167129
meeting_en_test_025,T5,minutes_GENER_annot17.deidentified.txt,-0.0044553429926192,0.1593464839096697,0.0399617829492644,0.0920019516157464,0.0394790035764878,0.2777319848537445
